artifact_label,artifact_scope,trade_id,strategy_name,display_name,family_label,track,source,source_subtype,task,model_name,split,direction,entry_timestamp,exit_timestamp,holding_hours,gross_return_bps,fees_usd,slippage_cost_usd,funding_pnl_usd,net_pnl_usd,net_return_bps,position_notional_usd,story_note
DEMO ONLY,Synthetic illustrative results,319,gru_gross__validation_support,Exploratory GRU Support,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,gru,test,long_perp_short_spot,2025-06-18 00:00:00+00:00,2025-06-19 16:00:00+00:00,40.0,106.44819257224958,14.0,8.0,35.62,197.89638514449913,98.94819257224958,20000.0,"Better upside than the LSTM exploratory variant, but only by taking deeper interim stress."
DEMO ONLY,Synthetic illustrative results,320,gru_gross__validation_support,Exploratory GRU Support,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,gru,test,short_perp_long_spot,2025-06-20 00:00:00+00:00,2025-06-24 16:00:00+00:00,112.0,-61.13379433112601,14.0,8.0,-24.71,-137.26758866225202,-68.63379433112601,20000.0,"Better upside than the LSTM exploratory variant, but only by taking deeper interim stress."
DEMO ONLY,Synthetic illustrative results,321,gru_gross__validation_support,Exploratory GRU Support,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,gru,test,short_perp_long_spot,2025-06-24 00:00:00+00:00,2025-06-25 16:00:00+00:00,40.0,-57.36782758019736,14.0,8.0,-23.35,-129.7356551603947,-64.86782758019736,20000.0,"Better upside than the LSTM exploratory variant, but only by taking deeper interim stress."
DEMO ONLY,Synthetic illustrative results,322,gru_gross__validation_support,Exploratory GRU Support,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,gru,test,long_perp_short_spot,2025-06-26 00:00:00+00:00,2025-06-27 16:00:00+00:00,40.0,-83.04856159468979,14.0,8.0,-32.6,-181.09712318937957,-90.54856159468979,20000.0,"Better upside than the LSTM exploratory variant, but only by taking deeper interim stress."
DEMO ONLY,Synthetic illustrative results,323,gru_gross__validation_support,Exploratory GRU Support,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,gru,test,long_perp_short_spot,2025-06-27 00:00:00+00:00,2025-07-02 16:00:00+00:00,136.0,84.1337521997354,14.0,8.0,27.59,153.2675043994708,76.6337521997354,20000.0,"Better upside than the LSTM exploratory variant, but only by taking deeper interim stress."
DEMO ONLY,Synthetic illustrative results,324,gru_gross__validation_support,Exploratory GRU Support,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,gru,test,short_perp_long_spot,2025-07-01 00:00:00+00:00,2025-07-03 16:00:00+00:00,64.0,106.38301536999309,14.0,8.0,35.6,197.76603073998618,98.88301536999309,20000.0,"Better upside than the LSTM exploratory variant, but only by taking deeper interim stress."
DEMO ONLY,Synthetic illustrative results,325,gru_gross__validation_support,Exploratory GRU Support,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,gru,test,short_perp_long_spot,2025-07-03 00:00:00+00:00,2025-07-08 16:00:00+00:00,136.0,-26.497506533490323,14.0,8.0,-12.24,-67.99501306698065,-33.99750653349032,20000.0,"Better upside than the LSTM exploratory variant, but only by taking deeper interim stress."
DEMO ONLY,Synthetic illustrative results,326,gru_gross__validation_support,Exploratory GRU Support,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,gru,test,short_perp_long_spot,2025-07-07 00:00:00+00:00,2025-07-10 16:00:00+00:00,88.0,-92.07948868207981,14.0,8.0,-35.85,-199.1589773641596,-99.57948868207981,20000.0,"Better upside than the LSTM exploratory variant, but only by taking deeper interim stress."
DEMO ONLY,Synthetic illustrative results,327,gru_gross__validation_support,Exploratory GRU Support,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,gru,test,short_perp_long_spot,2025-07-08 00:00:00+00:00,2025-07-11 16:00:00+00:00,88.0,139.69083453715564,14.0,8.0,47.59,264.3816690743113,132.19083453715564,20000.0,"Better upside than the LSTM exploratory variant, but only by taking deeper interim stress."
DEMO ONLY,Synthetic illustrative results,328,gru_gross__validation_support,Exploratory GRU Support,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,gru,test,long_perp_short_spot,2025-07-10 00:00:00+00:00,2025-07-15 16:00:00+00:00,136.0,109.1961507233484,14.0,8.0,36.61,203.3923014466968,101.6961507233484,20000.0,"Better upside than the LSTM exploratory variant, but only by taking deeper interim stress."
DEMO ONLY,Synthetic illustrative results,329,gru_gross__validation_support,Exploratory GRU Support,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,gru,test,long_perp_short_spot,2025-07-14 00:00:00+00:00,2025-07-17 16:00:00+00:00,88.0,-59.63224225790738,14.0,8.0,-24.17,-134.26448451581476,-67.13224225790738,20000.0,"Better upside than the LSTM exploratory variant, but only by taking deeper interim stress."
DEMO ONLY,Synthetic illustrative results,330,gru_gross__validation_support,Exploratory GRU Support,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,gru,test,long_perp_short_spot,2025-07-16 00:00:00+00:00,2025-07-18 16:00:00+00:00,64.0,-45.95824561951197,14.0,8.0,-19.24,-106.91649123902394,-53.45824561951197,20000.0,"Better upside than the LSTM exploratory variant, but only by taking deeper interim stress."
DEMO ONLY,Synthetic illustrative results,331,gru_gross__validation_support,Exploratory GRU Support,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,gru,test,long_perp_short_spot,2025-07-17 00:00:00+00:00,2025-07-18 16:00:00+00:00,40.0,-44.65172133240471,14.0,8.0,-18.77,-104.30344266480942,-52.15172133240471,20000.0,"Better upside than the LSTM exploratory variant, but only by taking deeper interim stress."
DEMO ONLY,Synthetic illustrative results,332,gru_gross__validation_support,Exploratory GRU Support,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,gru,test,short_perp_long_spot,2025-07-21 00:00:00+00:00,2025-07-22 16:00:00+00:00,40.0,42.79272106947135,14.0,8.0,12.71,70.5854421389427,35.29272106947135,20000.0,"Better upside than the LSTM exploratory variant, but only by taking deeper interim stress."
DEMO ONLY,Synthetic illustrative results,333,gru_gross__validation_support,Exploratory GRU Support,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,gru,test,long_perp_short_spot,2025-07-23 00:00:00+00:00,2025-07-24 16:00:00+00:00,40.0,117.14408482314128,14.0,8.0,39.47,219.28816964628257,109.64408482314128,20000.0,"Better upside than the LSTM exploratory variant, but only by taking deeper interim stress."
DEMO ONLY,Synthetic illustrative results,334,gru_gross__validation_support,Exploratory GRU Support,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,gru,test,short_perp_long_spot,2025-07-25 00:00:00+00:00,2025-07-30 16:00:00+00:00,136.0,87.6996061141401,14.0,8.0,28.87,160.3992122282802,80.1996061141401,20000.0,"Better upside than the LSTM exploratory variant, but only by taking deeper interim stress."
DEMO ONLY,Synthetic illustrative results,335,gru_gross__validation_support,Exploratory GRU Support,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,gru,test,short_perp_long_spot,2025-07-28 00:00:00+00:00,2025-07-29 16:00:00+00:00,40.0,-64.12958634213877,14.0,8.0,-25.79,-143.25917268427753,-71.62958634213877,20000.0,"Better upside than the LSTM exploratory variant, but only by taking deeper interim stress."
DEMO ONLY,Synthetic illustrative results,336,gru_gross__validation_support,Exploratory GRU Support,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,gru,test,short_perp_long_spot,2025-07-30 00:00:00+00:00,2025-08-01 16:00:00+00:00,64.0,77.7563459307566,14.0,8.0,25.29,140.5126918615132,70.2563459307566,20000.0,"Better upside than the LSTM exploratory variant, but only by taking deeper interim stress."
DEMO ONLY,Synthetic illustrative results,337,gru_gross__validation_support,Exploratory GRU Support,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,gru,test,long_perp_short_spot,2025-08-01 00:00:00+00:00,2025-08-06 16:00:00+00:00,136.0,74.46025145590427,14.0,8.0,24.11,133.92050291180854,66.96025145590427,20000.0,"Better upside than the LSTM exploratory variant, but only by taking deeper interim stress."
DEMO ONLY,Synthetic illustrative results,338,gru_gross__validation_support,Exploratory GRU Support,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,gru,test,short_perp_long_spot,2025-08-05 00:00:00+00:00,2025-08-06 16:00:00+00:00,40.0,-32.94653041153124,14.0,8.0,-14.56,-80.89306082306248,-40.44653041153124,20000.0,"Better upside than the LSTM exploratory variant, but only by taking deeper interim stress."
DEMO ONLY,Synthetic illustrative results,339,gru_gross__validation_support,Exploratory GRU Support,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,gru,test,short_perp_long_spot,2025-08-06 00:00:00+00:00,2025-08-11 16:00:00+00:00,136.0,70.32159189082239,14.0,8.0,22.62,125.64318378164478,62.82159189082239,20000.0,"Better upside than the LSTM exploratory variant, but only by taking deeper interim stress."
DEMO ONLY,Synthetic illustrative results,340,gru_gross__validation_support,Exploratory GRU Support,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,gru,test,long_perp_short_spot,2025-08-08 00:00:00+00:00,2025-08-12 16:00:00+00:00,112.0,-61.00923118793018,14.0,8.0,-24.66,-137.01846237586037,-68.50923118793018,20000.0,"Better upside than the LSTM exploratory variant, but only by taking deeper interim stress."
DEMO ONLY,Synthetic illustrative results,341,gru_gross__validation_support,Exploratory GRU Support,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,gru,test,long_perp_short_spot,2025-08-12 00:00:00+00:00,2025-08-14 16:00:00+00:00,64.0,73.66954724766667,14.0,8.0,23.82,132.33909449533334,66.16954724766667,20000.0,"Better upside than the LSTM exploratory variant, but only by taking deeper interim stress."
DEMO ONLY,Synthetic illustrative results,342,gru_gross__validation_support,Exploratory GRU Support,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,gru,test,short_perp_long_spot,2025-08-14 00:00:00+00:00,2025-08-15 16:00:00+00:00,40.0,-58.49052819036386,14.0,8.0,-23.76,-131.98105638072772,-65.99052819036386,20000.0,"Better upside than the LSTM exploratory variant, but only by taking deeper interim stress."
DEMO ONLY,Synthetic illustrative results,343,gru_gross__validation_support,Exploratory GRU Support,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,gru,test,short_perp_long_spot,2025-08-15 00:00:00+00:00,2025-08-20 16:00:00+00:00,136.0,-28.181806344111656,14.0,8.0,-12.85,-71.36361268822331,-35.681806344111656,20000.0,"Better upside than the LSTM exploratory variant, but only by taking deeper interim stress."
DEMO ONLY,Synthetic illustrative results,344,gru_gross__validation_support,Exploratory GRU Support,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,gru,test,short_perp_long_spot,2025-08-19 00:00:00+00:00,2025-08-21 16:00:00+00:00,64.0,70.1593531896263,14.0,8.0,22.56,125.31870637925259,62.659353189626295,20000.0,"Better upside than the LSTM exploratory variant, but only by taking deeper interim stress."
DEMO ONLY,Synthetic illustrative results,345,gru_gross__validation_support,Exploratory GRU Support,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,gru,test,long_perp_short_spot,2025-08-21 00:00:00+00:00,2025-08-26 16:00:00+00:00,136.0,112.95485478042455,14.0,8.0,37.96,210.9097095608491,105.45485478042455,20000.0,"Better upside than the LSTM exploratory variant, but only by taking deeper interim stress."
DEMO ONLY,Synthetic illustrative results,346,gru_gross__validation_support,Exploratory GRU Support,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,gru,test,short_perp_long_spot,2025-08-25 00:00:00+00:00,2025-08-27 16:00:00+00:00,64.0,96.66715662604774,14.0,8.0,32.1,178.33431325209546,89.16715662604774,20000.0,"Better upside than the LSTM exploratory variant, but only by taking deeper interim stress."
DEMO ONLY,Synthetic illustrative results,347,gru_gross__validation_support,Exploratory GRU Support,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,gru,test,long_perp_short_spot,2025-08-26 00:00:00+00:00,2025-08-27 16:00:00+00:00,40.0,83.3720212992476,14.0,8.0,27.31,151.7440425984952,75.8720212992476,20000.0,"Better upside than the LSTM exploratory variant, but only by taking deeper interim stress."
DEMO ONLY,Synthetic illustrative results,348,gru_gross__validation_support,Exploratory GRU Support,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,gru,test,short_perp_long_spot,2025-08-28 00:00:00+00:00,2025-09-02 16:00:00+00:00,136.0,3.0523474819230163,14.0,8.0,-1.6,-8.895305036153967,-4.447652518076984,20000.0,"Better upside than the LSTM exploratory variant, but only by taking deeper interim stress."
DEMO ONLY,Synthetic illustrative results,349,gru_gross__validation_support,Exploratory GRU Support,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,gru,test,long_perp_short_spot,2025-09-01 00:00:00+00:00,2025-09-04 16:00:00+00:00,88.0,95.42178474543735,14.0,8.0,31.65,175.8435694908747,87.92178474543735,20000.0,"Better upside than the LSTM exploratory variant, but only by taking deeper interim stress."
DEMO ONLY,Synthetic illustrative results,350,gru_gross__validation_support,Exploratory GRU Support,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,gru,test,long_perp_short_spot,2025-09-03 00:00:00+00:00,2025-09-04 16:00:00+00:00,40.0,-125.74429350380203,14.0,8.0,-47.97,-266.48858700760405,-133.24429350380203,20000.0,"Better upside than the LSTM exploratory variant, but only by taking deeper interim stress."
DEMO ONLY,Synthetic illustrative results,351,gru_gross__validation_support,Exploratory GRU Support,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,gru,test,short_perp_long_spot,2025-09-04 00:00:00+00:00,2025-09-09 16:00:00+00:00,136.0,63.87380538041233,14.0,8.0,20.29,112.74761076082466,56.37380538041233,20000.0,"Better upside than the LSTM exploratory variant, but only by taking deeper interim stress."
DEMO ONLY,Synthetic illustrative results,352,gru_gross__validation_support,Exploratory GRU Support,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,gru,test,short_perp_long_spot,2025-09-08 00:00:00+00:00,2025-09-09 16:00:00+00:00,40.0,89.06311414275191,14.0,8.0,29.36,163.12622828550383,81.56311414275191,20000.0,"Better upside than the LSTM exploratory variant, but only by taking deeper interim stress."
DEMO ONLY,Synthetic illustrative results,353,gru_gross__validation_support,Exploratory GRU Support,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,gru,test,short_perp_long_spot,2025-09-10 00:00:00+00:00,2025-09-11 16:00:00+00:00,40.0,-65.25351878758082,14.0,8.0,-26.19,-145.50703757516163,-72.75351878758082,20000.0,"Better upside than the LSTM exploratory variant, but only by taking deeper interim stress."
DEMO ONLY,Synthetic illustrative results,354,gru_gross__validation_support,Exploratory GRU Support,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,gru,test,long_perp_short_spot,2025-09-11 00:00:00+00:00,2025-09-15 16:00:00+00:00,112.0,133.79068321429077,14.0,8.0,45.46,252.58136642858156,126.29068321429078,20000.0,"Better upside than the LSTM exploratory variant, but only by taking deeper interim stress."
DEMO ONLY,Synthetic illustrative results,355,gru_gross__validation_support,Exploratory GRU Support,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,gru,test,short_perp_long_spot,2025-09-15 00:00:00+00:00,2025-09-16 16:00:00+00:00,40.0,-38.74621787434406,14.0,8.0,-16.65,-92.49243574868814,-46.24621787434406,20000.0,"Better upside than the LSTM exploratory variant, but only by taking deeper interim stress."
DEMO ONLY,Synthetic illustrative results,356,gru_gross__validation_support,Exploratory GRU Support,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,gru,test,short_perp_long_spot,2025-09-17 00:00:00+00:00,2025-09-22 16:00:00+00:00,136.0,-63.66657652946516,14.0,8.0,-25.62,-142.33315305893032,-71.16657652946516,20000.0,"Better upside than the LSTM exploratory variant, but only by taking deeper interim stress."
DEMO ONLY,Synthetic illustrative results,357,gru_gross__validation_support,Exploratory GRU Support,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,gru,test,short_perp_long_spot,2025-09-19 00:00:00+00:00,2025-09-23 16:00:00+00:00,112.0,-70.53451469652103,14.0,8.0,-28.09,-156.06902939304206,-78.03451469652103,20000.0,"Better upside than the LSTM exploratory variant, but only by taking deeper interim stress."
DEMO ONLY,Synthetic illustrative results,358,gru_gross__validation_support,Exploratory GRU Support,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,gru,test,short_perp_long_spot,2025-09-22 00:00:00+00:00,2025-09-24 16:00:00+00:00,64.0,-76.8231983132683,14.0,8.0,-30.36,-168.6463966265366,-84.3231983132683,20000.0,"Better upside than the LSTM exploratory variant, but only by taking deeper interim stress."
DEMO ONLY,Synthetic illustrative results,359,gru_gross__validation_support,Exploratory GRU Support,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,gru,test,short_perp_long_spot,2025-09-24 00:00:00+00:00,2025-09-26 16:00:00+00:00,64.0,86.60722518611381,14.0,8.0,28.48,158.21445037222762,79.10722518611381,20000.0,"Better upside than the LSTM exploratory variant, but only by taking deeper interim stress."
DEMO ONLY,Synthetic illustrative results,360,gru_gross__validation_support,Exploratory GRU Support,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,gru,test,long_perp_short_spot,2025-09-26 00:00:00+00:00,2025-09-29 16:00:00+00:00,88.0,101.63473747797465,14.0,8.0,33.89,188.2694749559493,94.13473747797465,20000.0,"Better upside than the LSTM exploratory variant, but only by taking deeper interim stress."
DEMO ONLY,Synthetic illustrative results,361,gru_gross__validation_support,Exploratory GRU Support,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,gru,test,short_perp_long_spot,2025-09-30 00:00:00+00:00,2025-10-03 16:00:00+00:00,88.0,84.3360677146512,14.0,8.0,27.66,153.6721354293024,76.8360677146512,20000.0,"Better upside than the LSTM exploratory variant, but only by taking deeper interim stress."
DEMO ONLY,Synthetic illustrative results,362,gru_gross__validation_support,Exploratory GRU Support,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,gru,test,short_perp_long_spot,2025-10-01 00:00:00+00:00,2025-10-06 16:00:00+00:00,136.0,79.44864132049676,14.0,8.0,25.9,143.89728264099352,71.94864132049676,20000.0,"Better upside than the LSTM exploratory variant, but only by taking deeper interim stress."
DEMO ONLY,Synthetic illustrative results,363,gru_gross__validation_support,Exploratory GRU Support,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,gru,test,short_perp_long_spot,2025-10-03 00:00:00+00:00,2025-10-06 16:00:00+00:00,88.0,-74.43953848687634,14.0,8.0,-29.5,-163.8790769737527,-81.93953848687634,20000.0,"Better upside than the LSTM exploratory variant, but only by taking deeper interim stress."
DEMO ONLY,Synthetic illustrative results,364,gru_gross__validation_support,Exploratory GRU Support,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,gru,test,short_perp_long_spot,2025-10-07 00:00:00+00:00,2025-10-08 16:00:00+00:00,40.0,127.62850243462773,14.0,8.0,43.25,240.25700486925547,120.12850243462773,20000.0,"Better upside than the LSTM exploratory variant, but only by taking deeper interim stress."
DEMO ONLY,Synthetic illustrative results,365,gru_gross__validation_support,Exploratory GRU Support,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,gru,test,short_perp_long_spot,2025-10-09 00:00:00+00:00,2025-10-13 16:00:00+00:00,112.0,81.74143169906414,14.0,8.0,26.73,148.48286339812827,74.24143169906414,20000.0,"Better upside than the LSTM exploratory variant, but only by taking deeper interim stress."
DEMO ONLY,Synthetic illustrative results,366,gru_gross__validation_support,Exploratory GRU Support,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,gru,test,short_perp_long_spot,2025-10-10 00:00:00+00:00,2025-10-13 16:00:00+00:00,88.0,-57.69053507718165,14.0,8.0,-23.47,-130.3810701543633,-65.19053507718165,20000.0,"Better upside than the LSTM exploratory variant, but only by taking deeper interim stress."
DEMO ONLY,Synthetic illustrative results,367,gru_gross__validation_support,Exploratory GRU Support,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,gru,test,short_perp_long_spot,2025-10-14 00:00:00+00:00,2025-10-16 16:00:00+00:00,64.0,105.03482075674239,14.0,8.0,35.11,195.06964151348478,97.53482075674239,20000.0,"Better upside than the LSTM exploratory variant, but only by taking deeper interim stress."
DEMO ONLY,Synthetic illustrative results,368,gru_gross__validation_support,Exploratory GRU Support,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,gru,test,long_perp_short_spot,2025-10-16 00:00:00+00:00,2025-10-20 16:00:00+00:00,112.0,83.81389095372855,14.0,8.0,27.47,152.6277819074571,76.31389095372855,20000.0,"Better upside than the LSTM exploratory variant, but only by taking deeper interim stress."
DEMO ONLY,Synthetic illustrative results,369,gru_gross__validation_support,Exploratory GRU Support,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,gru,test,long_perp_short_spot,2025-10-20 00:00:00+00:00,2025-10-23 16:00:00+00:00,88.0,93.21103583037358,14.0,8.0,30.86,171.42207166074715,85.71103583037358,20000.0,"Better upside than the LSTM exploratory variant, but only by taking deeper interim stress."
DEMO ONLY,Synthetic illustrative results,370,gru_gross__validation_support,Exploratory GRU Support,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,gru,test,short_perp_long_spot,2025-10-21 00:00:00+00:00,2025-10-22 16:00:00+00:00,40.0,123.0114977086502,14.0,8.0,41.58,231.0229954173004,115.5114977086502,20000.0,"Better upside than the LSTM exploratory variant, but only by taking deeper interim stress."
DEMO ONLY,Synthetic illustrative results,371,gru_gross__validation_support,Exploratory GRU Support,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,gru,test,short_perp_long_spot,2025-10-23 00:00:00+00:00,2025-10-27 16:00:00+00:00,112.0,125.04966771840542,14.0,8.0,42.32,235.09933543681083,117.54966771840542,20000.0,"Better upside than the LSTM exploratory variant, but only by taking deeper interim stress."
DEMO ONLY,Synthetic illustrative results,372,gru_gross__validation_support,Exploratory GRU Support,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,gru,test,long_perp_short_spot,2025-10-27 00:00:00+00:00,2025-10-29 16:00:00+00:00,64.0,-18.53376970949126,14.0,8.0,-9.37,-52.06753941898252,-26.03376970949126,20000.0,"Better upside than the LSTM exploratory variant, but only by taking deeper interim stress."
DEMO ONLY,Synthetic illustrative results,373,gru_gross__validation_support,Exploratory GRU Support,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,gru,test,short_perp_long_spot,2025-10-29 00:00:00+00:00,2025-11-03 16:00:00+00:00,136.0,83.30840622793143,14.0,8.0,27.29,151.61681245586286,75.80840622793143,20000.0,"Better upside than the LSTM exploratory variant, but only by taking deeper interim stress."
DEMO ONLY,Synthetic illustrative results,374,gru_gross__validation_support,Exploratory GRU Support,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,gru,test,long_perp_short_spot,2025-10-30 00:00:00+00:00,2025-11-03 16:00:00+00:00,112.0,93.5773434495861,14.0,8.0,30.99,172.1546868991722,86.0773434495861,20000.0,"Better upside than the LSTM exploratory variant, but only by taking deeper interim stress."
DEMO ONLY,Synthetic illustrative results,375,gru_gross__validation_support,Exploratory GRU Support,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,gru,test,short_perp_long_spot,2025-11-03 00:00:00+00:00,2025-11-04 16:00:00+00:00,40.0,111.33419403325001,14.0,8.0,37.38,207.66838806650003,103.83419403325001,20000.0,"Better upside than the LSTM exploratory variant, but only by taking deeper interim stress."
DEMO ONLY,Synthetic illustrative results,376,gru_gross__validation_support,Exploratory GRU Support,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,gru,test,short_perp_long_spot,2025-11-05 00:00:00+00:00,2025-11-06 16:00:00+00:00,40.0,-85.55210067982128,14.0,8.0,-33.5,-186.10420135964256,-93.05210067982128,20000.0,"Better upside than the LSTM exploratory variant, but only by taking deeper interim stress."
DEMO ONLY,Synthetic illustrative results,377,gru_gross__validation_support,Exploratory GRU Support,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,gru,test,short_perp_long_spot,2025-11-07 00:00:00+00:00,2025-11-11 16:00:00+00:00,112.0,119.73555093909457,14.0,8.0,40.4,224.47110187818913,112.23555093909457,20000.0,"Better upside than the LSTM exploratory variant, but only by taking deeper interim stress."
DEMO ONLY,Synthetic illustrative results,378,gru_gross__validation_support,Exploratory GRU Support,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,gru,test,short_perp_long_spot,2025-11-10 00:00:00+00:00,2025-11-13 16:00:00+00:00,88.0,-64.1701525461454,14.0,8.0,-25.8,-143.3403050922908,-71.6701525461454,20000.0,"Better upside than the LSTM exploratory variant, but only by taking deeper interim stress."
DEMO ONLY,Synthetic illustrative results,379,gru_gross__validation_support,Exploratory GRU Support,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,gru,test,short_perp_long_spot,2025-11-12 00:00:00+00:00,2025-11-14 16:00:00+00:00,64.0,-51.70224164122999,14.0,8.0,-21.31,-118.40448328245998,-59.20224164122999,20000.0,"Better upside than the LSTM exploratory variant, but only by taking deeper interim stress."
DEMO ONLY,Synthetic illustrative results,380,gru_gross__validation_support,Exploratory GRU Support,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,gru,test,short_perp_long_spot,2025-11-14 00:00:00+00:00,2025-11-18 16:00:00+00:00,112.0,119.73812128063283,14.0,8.0,40.41,224.47624256126562,112.23812128063283,20000.0,"Better upside than the LSTM exploratory variant, but only by taking deeper interim stress."
DEMO ONLY,Synthetic illustrative results,381,gru_gross__validation_support,Exploratory GRU Support,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,gru,test,short_perp_long_spot,2025-11-18 00:00:00+00:00,2025-11-19 16:00:00+00:00,40.0,-93.1077604680212,14.0,8.0,-36.22,-201.2155209360424,-100.6077604680212,20000.0,"Better upside than the LSTM exploratory variant, but only by taking deeper interim stress."
DEMO ONLY,Synthetic illustrative results,382,gru_gross__validation_support,Exploratory GRU Support,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,gru,test,long_perp_short_spot,2025-11-19 00:00:00+00:00,2025-11-24 16:00:00+00:00,136.0,112.64714144342562,14.0,8.0,37.85,210.29428288685122,105.14714144342562,20000.0,"Better upside than the LSTM exploratory variant, but only by taking deeper interim stress."
DEMO ONLY,Synthetic illustrative results,383,gru_gross__validation_support,Exploratory GRU Support,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,gru,test,short_perp_long_spot,2025-11-21 00:00:00+00:00,2025-11-25 16:00:00+00:00,112.0,89.03607421435389,14.0,8.0,29.35,163.07214842870778,81.53607421435389,20000.0,"Better upside than the LSTM exploratory variant, but only by taking deeper interim stress."
DEMO ONLY,Synthetic illustrative results,384,gru_gross__validation_support,Exploratory GRU Support,Exploratory Deep Learning,exploratory,exploratory_dl,deep_learning_showcase,regression,gru,test,short_perp_long_spot,2025-11-25 00:00:00+00:00,2025-11-27 16:00:00+00:00,64.0,-83.59091986849695,14.0,8.0,-32.79,-182.1818397369939,-91.09091986849695,20000.0,"Better upside than the LSTM exploratory variant, but only by taking deeper interim stress."
